CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
40546234,KURUMAZUSHI RESTAURANT,MANHATTAN,7,EAST   47 STREET,10017,2123172802,Japanese,3/16/2016,Violations were cited in the following area(s).,10F,Not Critical,2,A,3/16/2016,4/25/2016,Cycle Inspection / Re-inspection
50010285,FOOLS GOLD,MANHATTAN,145,E HOUSTON ST,10002,2126732337,American,2/22/2016,Violations were cited in the following area(s).,08A,Not Critical,27,B,2/22/2016,4/25/2016,Cycle Inspection / Re-inspection
41192508,"DUNKIN' DONUTS, BASKINS ROBBINS",MANHATTAN,130,DYCKMAN STREET,10040,2125440272,Donuts,2/24/2016,Violations were cited in the following area(s).,06C,Critical,8,A,2/24/2016,4/25/2016,Cycle Inspection / Initial Inspection
40751226,NHA-TRANG CENTRE VIETNAM RESTAURANT,MANHATTAN,148,CENTRE STREET,10013,2129419292,Vietnamese/Cambodian/Malaysia,4/22/2016,Violations were cited in the following area(s).,04A,Critical,25,Z,4/22/2016,4/25/2016,Cycle Inspection / Re-inspection
50035684,VSPOT ORGANIC,MANHATTAN,12,SAINT MARKS PL,10003,2122543693,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3/16/2016,Violations were cited in the following area(s).,02C,Critical,45,Z,3/16/2016,4/25/2016,Cycle Inspection / Re-inspection
50000525,SALUD SOHO,MANHATTAN,107,THOMPSON STREET,10012,6463988615,"Juice, Smoothies, Fruit Salads",2/16/2016,Violations were cited in the following area(s).,02G,Critical,12,A,2/16/2016,4/25/2016,Cycle Inspection / Re-inspection
41644891,NAM CAFE,MANHATTAN,75,BAXTER STREET,10013,2122671777,Asian,2/17/2016,Violations were cited in the following area(s).,06E,Critical,13,A,2/17/2016,4/25/2016,Cycle Inspection / Re-inspection
41678381,MOTI MAHAL DELUX,MANHATTAN,1149,1 AVENUE,10065,2123713535,Indian,1/13/2016,Violations were cited in the following area(s).,06D,Critical,7,A,1/13/2016,4/25/2016,Cycle Inspection / Re-inspection
41204031,A LA TURKA,MANHATTAN,1417,2 AVENUE,10021,2127442424,Mediterranean,2/2/2016,Violations were cited in the following area(s).,10E,Not Critical,11,A,2/2/2016,4/25/2016,Cycle Inspection / Re-inspection
50045070,LAZY LLAMA,MANHATTAN,72,E 1ST ST,10003,6465098957,Caf̩/Coffee/Tea,3/25/2016,Violations were cited in the following area(s).,06B,Critical,7,A,3/25/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
41377172,GOLDEN FUNG WONG BAKERY,MANHATTAN,41,MOTT STREET,10013,2122674037,Bakery,2/25/2016,Violations were cited in the following area(s).,06C,Critical,10,A,2/25/2016,4/25/2016,Cycle Inspection / Initial Inspection
40400453,CAFE EIGHTY TWO,MANHATTAN,2282,BROADWAY,10024,2128758373,American,2/16/2016,Violations were cited in the following area(s).,06D,Critical,7,A,2/16/2016,4/25/2016,Cycle Inspection / Initial Inspection
50044002,BALLY TOTAL FITNESS JUICE BAR,MANHATTAN,139,W 32ND ST,10001,2124651750,"Juice, Smoothies, Fruit Salads",2/3/2016,Violations were cited in the following area(s).,10B,Not Critical,7,A,2/3/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
40364958,WHITE HORSE TAVERN,MANHATTAN,567,HUDSON STREET,10014,2129893956,American,2/16/2016,Violations were cited in the following area(s).,10F,Not Critical,4,A,2/16/2016,4/25/2016,Cycle Inspection / Initial Inspection
41674628,MANHATTAN PROPER,MANHATTAN,6,MURRAY STREET,10007,6465594445,American,2/8/2016,Violations were cited in the following area(s).,08A,Not Critical,9,A,2/8/2016,4/25/2016,Cycle Inspection / Re-inspection
50000709,BAGEL TREE,MANHATTAN,245,E 124TH ST,10035,6465598912,Bagels/Pretzels,2/19/2016,Violations were cited in the following area(s).,04L,Critical,23,B,2/19/2016,4/25/2016,Cycle Inspection / Re-inspection
50044342,THE BRASS TAP,MANHATTAN,4,SOUTH ST,10004,2123209542,American,4/22/2016,Violations were cited in the following area(s).,02G,Critical,10,A,4/22/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
41605151,MEXICUE,MANHATTAN,345,7 AVENUE,10001,2122440002,Mexican,1/25/2016,Violations were cited in the following area(s).,06E,Critical,12,A,1/25/2016,4/25/2016,Cycle Inspection / Initial Inspection
50045240,HUNAN BISTRO,MANHATTAN,96,3RD AVE,10003,7186685271,Chinese,4/11/2016,Violations were cited in the following area(s).,04L,Critical,60,Z,4/11/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
40754551,STARBUCKS,MANHATTAN,335,MADISON AVENUE,10017,2123703710,Caf̩/Coffee/Tea,4/5/2016,Violations were cited in the following area(s).,04L,Critical,13,A,4/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
41012338,SLAINTE,MANHATTAN,304,BOWERY,10012,2122537030,Irish,1/27/2016,Violations were cited in the following area(s).,10J,Not Critical,12,A,1/27/2016,4/25/2016,Cycle Inspection / Initial Inspection
40793323,CHINA FUN,MANHATTAN,1221,2 AVENUE,10065,2127520810,Chinese,3/22/2016,Violations were cited in the following area(s).,10F,Not Critical,12,A,3/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
41215164,JIMMY'S ON 7TH STREET,MANHATTAN,43,EAST    7 STREET,10003,2129823006,American,1/5/2016,Violations were cited in the following area(s).,08C,Not Critical,12,A,1/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
40397243,CAFFE GRAZIE,MANHATTAN,26,EAST   84 STREET,10028,2127174407,Italian,1/15/2016,Violations were cited in the following area(s).,06F,Critical,12,A,1/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
41479731,STILLWATER BAR & GRILL,MANHATTAN,7880,EAST    4 STREET,10003,2122532237,American,4/14/2016,Violations were cited in the following area(s).,08A,Not Critical,26,Z,4/14/2016,4/25/2016,Cycle Inspection / Re-inspection
41009267,UNDERGROUND PIZZA,MANHATTAN,2,WILLIAM STREET,10004,2124254442,Pizza,3/4/2016,Violations were cited in the following area(s).,10I,Not Critical,13,A,3/4/2016,4/25/2016,Cycle Inspection / Re-inspection
41636692,F & F 99 CENTS PIZZA,MANHATTAN,153,AVENUE C,10009,2122535399,Pizza,3/23/2016,Violations were cited in the following area(s).,05D,Critical,12,A,3/23/2016,4/25/2016,Cycle Inspection / Initial Inspection
41399360,NEW RONG HANG RESTAURANT,MANHATTAN,38,ELDRIDGE STREET,10002,2126258999,Chinese,4/7/2016,Violations were cited in the following area(s).,10F,Not Critical,27,Z,4/7/2016,4/25/2016,Cycle Inspection / Re-inspection
41081510,CHOP'T,MANHATTAN,60,EAST   56 STREET,10022,2127502467,Salads,3/30/2016,Violations were cited in the following area(s).,06D,Critical,12,A,3/30/2016,4/25/2016,Cycle Inspection / Initial Inspection
40545546,CAFE 31,MANHATTAN,220,WEST   31 STREET,10001,2126955966,American,1/28/2016,Violations were cited in the following area(s).,06D,Critical,10,A,1/28/2016,4/25/2016,Cycle Inspection / Re-inspection
40879243,"HYATT, NY CENTRAL, ROOM SERVICE",MANHATTAN,0,& GRAND CENTRAL,10017,6462136774,American,3/10/2016,Violations were cited in the following area(s).,04N,Critical,13,A,3/10/2016,4/25/2016,Cycle Inspection / Initial Inspection
50034776,SAFFRON INDIAN CUISINE,MANHATTAN,320,COLUMBUS AVE,10023,2127246363,Indian,3/7/2016,Violations were cited in the following area(s).,08A,Not Critical,13,A,3/7/2016,4/25/2016,Cycle Inspection / Re-inspection
50041851,SASHIMI EXPRESS,MANHATTAN,354,E 78TH ST,10075,9292319376,Japanese,1/6/2016,Violations were cited in the following area(s).,10B,Not Critical,9,A,1/6/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41702826,NINOS 46,MANHATTAN,39,WEST   46 STREET,10036,2127194015,Italian,1/4/2016,Violations were cited in the following area(s).,10F,Not Critical,8,A,1/4/2016,4/25/2016,Cycle Inspection / Re-inspection
50003750,THE WRITING ROOM,MANHATTAN,1703,2ND AVE,10128,2123350075,American,1/5/2016,Violations were cited in the following area(s).,10B,Not Critical,8,A,1/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
50019132,INDIKITCH,MANHATTAN,940,8TH AVE,10019,6469187778,Indian,1/6/2016,Violations were cited in the following area(s).,10B,Not Critical,7,A,1/6/2016,4/25/2016,Cycle Inspection / Initial Inspection
40594677,KABOOZ'S BAR & GRILLE,MANHATTAN,0,AMTRAK LEVEL,10001,2127600848,American,2/24/2016,Violations were cited in the following area(s).,10F,Not Critical,6,A,2/24/2016,4/25/2016,Cycle Inspection / Initial Inspection
41543374,HUDSON STATION,MANHATTAN,440,9 AVENUE,10001,2122444406,American,2/17/2016,Violations were cited in the following area(s).,10F,Not Critical,11,A,2/17/2016,4/25/2016,Cycle Inspection / Re-inspection
50044789,GARDEN MARKET,MANHATTAN,4,PENN PLZ,10121,2124656273,American,3/24/2016,Violations were cited in the following area(s).,10I,Not Critical,2,A,3/24/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
50010285,FOOLS GOLD,MANHATTAN,145,E HOUSTON ST,10002,2126732337,American,2/22/2016,Violations were cited in the following area(s).,10H,Not Critical,27,B,2/22/2016,4/25/2016,Cycle Inspection / Re-inspection
50016760,BUTTERCUP BAKE SHOP,MANHATTAN,973,2ND AVE,10022,2123504144,Bakery,3/9/2016,Violations were cited in the following area(s).,04A,Critical,15,B,3/9/2016,4/25/2016,Cycle Inspection / Re-inspection
41477055,PAPASITO MEXICAN GRILL,MANHATTAN,223,DYCKMAN STREET,10034,2125440001,Mexican,2/29/2016,Violations were cited in the following area(s).,04L,Critical,18,B,2/29/2016,4/25/2016,Cycle Inspection / Re-inspection
40909191,TRAILER PARK LOUNGE,MANHATTAN,271,WEST   23 STREET,10011,2124638000,American,1/19/2016,Violations were cited in the following area(s).,06C,Critical,13,A,1/19/2016,4/25/2016,Cycle Inspection / Initial Inspection
40671007,PIG & WHISTLE ON 3RD,MANHATTAN,922,3 AVENUE,10022,2126884646,American,3/8/2016,Violations were cited in the following area(s).,10F,Not Critical,13,A,3/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
41608360,MOMOFUKU MILK BAR UWS,MANHATTAN,561,COLUMBUS AVENUE,10024,2122560586,Caf̩/Coffee/Tea,2/26/2016,Violations were cited in the following area(s).,04J,Critical,8,A,2/26/2016,4/25/2016,Cycle Inspection / Initial Inspection
41575487,FRANK'S TRATTORIA,MANHATTAN,371,1 AVENUE,10010,2126777140,Italian,2/22/2016,Violations were cited in the following area(s).,06D,Critical,12,A,2/22/2016,4/25/2016,Cycle Inspection / Re-inspection
41007868,PAX,MANHATTAN,520,8 AVENUE,10018,2127140555,American,4/15/2016,Violations were cited in the following area(s).,04N,Critical,10,A,4/15/2016,4/25/2016,Cycle Inspection / Re-inspection
41448316,AL BUSTAN RESTAURANT,MANHATTAN,319,EAST   53 STREET,10022,2127595933,Middle Eastern,3/29/2016,Violations were cited in the following area(s).,09B,Not Critical,22,Z,3/29/2016,4/25/2016,Cycle Inspection / Re-inspection
40615672,Playwright Celtic Pub,MANHATTAN,732,8 AVENUE,10036,2123548404,Irish,1/7/2016,Violations were cited in the following area(s).,10F,Not Critical,5,A,1/7/2016,4/25/2016,Cycle Inspection / Initial Inspection
50046847,RICE CREAM SHOPPE,MANHATTAN,195,BLEECKER ST,10012,2122537423,American,4/5/2016,Violations were cited in the following area(s).,06C,Critical,12,A,4/5/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41717857,SUSHI SUSHI,MANHATTAN,54,TIEMANN PLACE,10027,2128667876,Japanese,3/31/2016,Violations were cited in the following area(s).,04K,Critical,26,Z,3/31/2016,4/25/2016,Cycle Inspection / Re-inspection
41083896,CON EDISON CAFETERIA,MANHATTAN,4,IRVING PLACE,10003,2124606075,American,2/18/2016,Violations were cited in the following area(s).,06D,Critical,12,A,2/18/2016,4/25/2016,Cycle Inspection / Initial Inspection
50003246,POTBELLY SANDWICH WORKS,MANHATTAN,127,FULTON ST,10038,6463074896,American,3/7/2016,Violations were cited in the following area(s).,06E,Critical,11,A,3/7/2016,4/25/2016,Cycle Inspection / Re-inspection
40609326,HALE & HEARTY SOUP,MANHATTAN,1100,AVENUE OF THE AMERICAS,10036,2125759090,Soups & Sandwiches,3/8/2016,Violations were cited in the following area(s).,02G,Critical,12,A,3/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
41296066,EUROPAN BAKERY CAFE,MANHATTAN,370,WEST   58 STREET,10019,2122450440,Sandwiches/Salads/Mixed Buffet,1/27/2016,Violations were cited in the following area(s).,06C,Critical,23,B,1/27/2016,4/25/2016,Cycle Inspection / Re-inspection
41360467,WESTSIDE COFFEE SHOP RESTAURANT,MANHATTAN,323,CHURCH STREET,10013,2123340185,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4/18/2016,Violations were cited in the following area(s).,08A,Not Critical,26,Z,4/18/2016,4/25/2016,Cycle Inspection / Re-inspection
41701177,GO GO THAI,MANHATTAN,144,WEST   19 STREET,10011,2129299998,Thai,2/8/2016,Violations were cited in the following area(s).,02B,Critical,9,A,2/8/2016,4/25/2016,Cycle Inspection / Re-inspection
50043108,ZING'S AWESOME RICE,MANHATTAN,122,LUDLOW ST,10002,2122535808,Chinese,1/5/2016,Violations were cited in the following area(s).,10H,Not Critical,12,A,1/5/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
50017469,HOUSE OF SEAFOOD EXPRESS,MANHATTAN,429,LENOX AVE,10037,9178737039,Seafood,1/4/2016,Violations were cited in the following area(s).,04M,Critical,17,B,1/4/2016,4/25/2016,Cycle Inspection / Re-inspection
50001713,BRASSIERIE 1605/BROADWAY 49 BAR & LOUNGE (MAIN KITCHEN),MANHATTAN,1605,BROADWAY,10019,2123156000,American,4/19/2016,Violations were cited in the following area(s).,10B,Not Critical,12,A,4/19/2016,4/25/2016,Cycle Inspection / Initial Inspection
41114768,PUFFY'S TAVERN,MANHATTAN,81,HUDSON STREET,10013,2122273912,American,3/10/2016,Violations were cited in the following area(s).,02G,Critical,12,A,3/10/2016,4/25/2016,Cycle Inspection / Initial Inspection
50032715,SUGAR HILL CAFE,MANHATTAN,410,W 145TH ST,10031,2122342024,Caf̩/Coffee/Tea,3/30/2016,Violations were cited in the following area(s).,02G,Critical,7,A,3/30/2016,4/25/2016,Cycle Inspection / Initial Inspection
41289775,BLOCKHEADS BURRITOS,MANHATTAN,951,AMSTERDAM AVENUE,10025,2126628226,Tex-Mex,3/22/2016,Violations were cited in the following area(s).,10F,Not Critical,10,A,3/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
50003580,XING WONG BBQ,MANHATTAN,89,E BROADWAY,10002,2127798899,Chinese,4/15/2016,Violations were cited in the following area(s).,02G,Critical,63,Z,4/15/2016,4/25/2016,Cycle Inspection / Re-inspection
40397159,KELLEY & PING,MANHATTAN,127,GREENE STREET,10012,2122281212,Asian,2/22/2016,Violations were cited in the following area(s).,06C,Critical,13,A,2/22/2016,4/25/2016,Cycle Inspection / Re-inspection
50043369,COFFEE BREAK,MANHATTAN,929,AMSTERDAM AVE,10025,2125311130,Bakery,1/25/2016,Violations were cited in the following area(s).,10F,Not Critical,12,A,1/25/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
41529712,FORK & SPOON,MANHATTAN,7,WEST   36 STREET,10018,2122443203,Delicatessen,3/17/2016,Violations were cited in the following area(s).,06D,Critical,9,A,3/17/2016,4/25/2016,Cycle Inspection / Initial Inspection
41693350,CIELO AT THE MAYFAIR,MANHATTAN,242,WEST   49 STREET,10019,2124898600,Italian,2/2/2016,Violations were cited in the following area(s).,06D,Critical,12,A,2/2/2016,4/25/2016,Cycle Inspection / Re-inspection
50040764,PERK KAFE,MANHATTAN,1867,2ND AVE,10029,6466784272,Caf̩/Coffee/Tea,1/6/2016,Violations were cited in the following area(s).,10H,Not Critical,12,A,1/6/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
50010729,FABRICK BY DAVID BURKE,MANHATTAN,45,W 38TH ST,10018,2123023838,American,4/19/2016,Violations were cited in the following area(s).,04H,Critical,35,Z,4/19/2016,4/25/2016,Cycle Inspection / Re-inspection
40971149,OH TAISHO,MANHATTAN,9,ST MARKS PLACE,10003,2126731300,Japanese,3/25/2016,Violations were cited in the following area(s).,09B,Not Critical,47,Z,3/25/2016,4/25/2016,Cycle Inspection / Re-inspection
41249363,ROASTING PLANT,MANHATTAN,81,ORCHARD STREET,10002,2127757755,Caf̩/Coffee/Tea,4/19/2016,Violations were cited in the following area(s).,10F,Not Critical,2,A,4/19/2016,4/25/2016,Cycle Inspection / Re-inspection
40834713,DIM SUM GO GO,MANHATTAN,5,EAST BROADWAY,10038,2127320796,Chinese,4/7/2016,Violations were cited in the following area(s).,06C,Critical,13,A,4/7/2016,4/25/2016,Cycle Inspection / Initial Inspection
50034040,TANOSHI TEI,MANHATTAN,1374,YORK AVE,10021,6464762893,Japanese,1/27/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,1/27/2016,4/25/2016,Cycle Inspection / Re-inspection
41717184,PIACERE,MANHATTAN,351,BROOME STREET,10013,2122194080,Italian,4/19/2016,Violations were cited in the following area(s).,02G,Critical,10,A,4/19/2016,4/25/2016,Cycle Inspection / Initial Inspection
41721216,CAFE 101,MANHATTAN,101,BARCLAY STREET,10007,2128155230,Caf̩/Coffee/Tea,1/15/2016,Violations were cited in the following area(s).,06D,Critical,5,A,1/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
50014741,Q & Q BAKERY,MANHATTAN,50,E BROADWAY,10002,2122262282,Bakery,3/2/2016,Violations were cited in the following area(s).,06C,Critical,5,A,3/2/2016,4/25/2016,Cycle Inspection / Initial Inspection
50016055,SHANGHAI CUISINE,MANHATTAN,89,BAYARD ST,10013,2127328988,Chinese,2/11/2016,Violations were cited in the following area(s).,10D,Not Critical,12,A,2/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
41311372,SUBWAY/ARTHUR TREACHER'S/NATHAN'S/CHURCH'S CHICKEN,MANHATTAN,705,8 AVENUE,10036,2123159600,American,3/10/2016,Violations were cited in the following area(s).,06C,Critical,13,A,3/10/2016,4/25/2016,Cycle Inspection / Initial Inspection
50013173,GREAT HONG KONG INC,MANHATTAN,1703,LEXINGTON AVE,10029,2123482813,Chinese,1/4/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,1/4/2016,4/25/2016,Cycle Inspection / Re-inspection
40559892,QUALITY MEATS,MANHATTAN,57,WEST   58 STREET,10019,2123717777,Steak,3/7/2016,Violations were cited in the following area(s).,02B,Critical,11,A,3/7/2016,4/25/2016,Cycle Inspection / Re-inspection
41474509,SHAKE SHACK,MANHATTAN,152,EAST   86 STREET,10028,6462375036,American,4/21/2016,Violations were cited in the following area(s).,10F,Not Critical,11,A,4/21/2016,4/25/2016,Cycle Inspection / Initial Inspection
50043009,MOMOFUKU,MANHATTAN,232,8TH AVE,10011,5712338555,American,1/12/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,1/12/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41694144,GAONNURI,MANHATTAN,1250,BROADWAY,10001,2129719045,Korean,1/13/2016,Violations were cited in the following area(s).,06E,Critical,21,B,1/13/2016,4/25/2016,Cycle Inspection / Re-inspection
41544844,MANGIA,MANHATTAN,50,WEST   57 STREET,10019,2125825882,Italian,3/7/2016,Violations were cited in the following area(s).,06C,Critical,24,B,3/7/2016,4/25/2016,Cycle Inspection / Re-inspection
40996223,THE FOUR FACED LIAR,MANHATTAN,165,WEST    4 STREET,10014,2122068959,American,4/18/2016,Violations were cited in the following area(s).,04L,Critical,25,Z,4/18/2016,4/25/2016,Cycle Inspection / Re-inspection
41701052,GREEN CAFE,MANHATTAN,1324,LEXINGTON AVENUE,10128,2122899100,American,3/31/2016,Violations were cited in the following area(s).,10F,Not Critical,8,A,3/31/2016,4/25/2016,Cycle Inspection / Re-inspection
41012907,TOLOACHE MEXICAN BISTRO,MANHATTAN,251,WEST   50 STREET,10019,2125811818,Mexican,1/28/2016,Violations were cited in the following area(s).,06C,Critical,12,A,1/28/2016,4/25/2016,Cycle Inspection / Initial Inspection
41658037,MIZU,MANHATTAN,29,EAST   20 STREET,10003,2125056687,Japanese,2/10/2016,Violations were cited in the following area(s).,04L,Critical,9,A,2/10/2016,4/25/2016,Cycle Inspection / Re-inspection
40889792,ETHOS GREEK CUISINE,MANHATTAN,495,3 AVENUE,10016,2122521972,Greek,2/4/2016,Violations were cited in the following area(s).,06C,Critical,13,A,2/4/2016,4/25/2016,Cycle Inspection / Initial Inspection
41331076,55 BAR,MANHATTAN,55,CHRISTOPHER STREET,10014,2129299883,American,1/4/2016,Violations were cited in the following area(s).,10H,Not Critical,17,B,1/4/2016,4/25/2016,Cycle Inspection / Re-inspection
50011053,LAN SHENG RESTAURANT SZECHUAN FOOD,MANHATTAN,60,W 39TH ST,10018,3476015675,Chinese,2/4/2016,Violations were cited in the following area(s).,10F,Not Critical,41,C,2/4/2016,4/25/2016,Cycle Inspection / Re-inspection
41648029,LA TARTE FLAMBEE,MANHATTAN,1750,2 AVENUE,10128,2128600826,French,1/13/2016,Violations were cited in the following area(s).,10F,Not Critical,2,A,1/13/2016,4/25/2016,Cycle Inspection / Re-inspection
50037421,STEAK AND HOAGIES,MANHATTAN,1657,MADISON AVE,10029,9174925001,Chinese,2/24/2016,Violations were cited in the following area(s).,08A,Not Critical,18,B,2/24/2016,4/25/2016,Cycle Inspection / Re-inspection
41711186,AMAZE,MANHATTAN,466,AMSTERDAM AVENUE,10024,2128744888,Japanese,3/9/2016,Violations were cited in the following area(s).,10F,Not Critical,20,Z,3/9/2016,4/25/2016,Cycle Inspection / Re-inspection
41197094,MAMOUN'S FALAFEL,MANHATTAN,22,ST MARK'S PLACE,10003,2123877747,Middle Eastern,3/15/2016,Violations were cited in the following area(s).,04N,Critical,10,A,3/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
41295927,22 THAI CUISINE,MANHATTAN,22,MAIDEN LANE,10038,2127660988,Thai,3/15/2016,Violations were cited in the following area(s).,10F,Not Critical,11,A,3/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
50015939,LA ESSENCIA RESTAURANT,MANHATTAN,5085,BROADWAY,10034,6465902860,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1/4/2016,Violations were cited in the following area(s).,06C,Critical,9,A,1/4/2016,4/25/2016,Cycle Inspection / Re-inspection
41168754,KELLARI TAVERNA,MANHATTAN,19,WEST   44 STREET,10036,2122210144,Greek,1/4/2016,Violations were cited in the following area(s).,02H,Critical,7,A,1/4/2016,4/25/2016,Cycle Inspection / Re-inspection
40393591,DON GIOVANNI RESTAURANT,MANHATTAN,214,10 AVENUE,10011,2122429054,Italian,2/29/2016,Violations were cited in the following area(s).,10B,Not Critical,10,A,2/29/2016,4/25/2016,Cycle Inspection / Initial Inspection
40400641,TOUCH OF DEE'S,MANHATTAN,657,LENOX AVENUE,10037,2126949530,American,4/13/2016,Violations were cited in the following area(s).,04N,Critical,12,A,4/13/2016,4/25/2016,Cycle Inspection / Initial Inspection
41228956,SAVOY BAKERY,MANHATTAN,170,EAST  110 STREET,10029,2128288896,Bakery,3/24/2016,Violations were cited in the following area(s).,06F,Critical,29,Z,3/24/2016,4/25/2016,Cycle Inspection / Re-inspection
41103208,PAPILLON BISTRO & BAR,MANHATTAN,22,EAST   54 STREET,10022,2127549006,French,1/16/2016,Violations were cited in the following area(s).,06C,Critical,12,A,1/16/2016,4/25/2016,Cycle Inspection / Re-inspection
41641642,TASTY HAND-PULLED NOODLES,MANHATTAN,1,DOYERS STREET,10013,2127911817,Chinese,1/13/2016,Violations were cited in the following area(s).,04K,Critical,27,B,1/13/2016,4/25/2016,Cycle Inspection / Re-inspection
50036304,NANOOSH,MANHATTAN,469,7TH AVE,10018,2123900563,Mediterranean,3/24/2016,Violations were cited in the following area(s).,02G,Critical,9,A,3/24/2016,4/25/2016,Cycle Inspection / Re-inspection
41711730,PETER CALLAHAN CATERING,MANHATTAN,137,WEST   25 STREET,10001,2123271144,American,4/22/2016,Violations were cited in the following area(s).,06D,Critical,6,A,4/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
41390998,CAFE OLYMPIA,MANHATTAN,833,2nd Avenue,10017,2128838383,American,1/21/2016,Violations were cited in the following area(s).,02B,Critical,16,B,1/21/2016,4/25/2016,Cycle Inspection / Re-inspection
40402527,MADISON SQUARE,MANHATTAN,51,MADISON AVE,10010,2125766303,American,1/14/2016,Violations were cited in the following area(s).,02B,Critical,7,A,1/14/2016,4/25/2016,Cycle Inspection / Initial Inspection
41203533,GREAT TASTE BAKERY,MANHATTAN,3335,CATHERINE STREET,10038,6466424110,Bakery,2/19/2016,Establishment re-opened by DOHMH,06C,Critical,7,P,2/19/2016,4/25/2016,Cycle Inspection / Reopening Inspection
41416264,BOMBAY DELI PIZZA & TANDOORI RESTAURANT,MANHATTAN,367,WEST   36 STREET,10018,2125641880,Indian,1/8/2016,Violations were cited in the following area(s).,06C,Critical,12,A,1/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
41212798,CHOKOLAT PATISSERIE,MANHATTAN,3111,BROADWAY,10027,2126626096,French,3/30/2016,Violations were cited in the following area(s).,04L,Critical,9,A,3/30/2016,4/25/2016,Cycle Inspection / Re-inspection
50042937,THEOS,MANHATTAN,1048,3RD AVE,10065,9174751721,Seafood,1/12/2016,Violations were cited in the following area(s).,06C,Critical,7,A,1/12/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41327743,BOMBAY'S,MANHATTAN,60,PEARL STREET,10004,2127422222,Indian,3/1/2016,Violations were cited in the following area(s).,06D,Critical,10,A,3/1/2016,4/25/2016,Cycle Inspection / Re-inspection
41215734,GYU-KAKU,MANHATTAN,805,3 AVENUE,10022,2127028816,Japanese,1/4/2016,Violations were cited in the following area(s).,08A,Not Critical,40,Z,1/4/2016,4/25/2016,Cycle Inspection / Re-inspection
40883586,EUREST DINING SERVICE (American Express),MANHATTAN,200,VESEY STREET,10285,2126404416,American,3/23/2016,Violations were cited in the following area(s).,10I,Not Critical,4,A,3/23/2016,4/25/2016,Cycle Inspection / Initial Inspection
50001115,THE GRANGE BAR & EATERY,MANHATTAN,1635,AMSTERDAM AVENUE,10031,2124911635,Chilean,3/15/2016,Violations were cited in the following area(s).,02G,Critical,12,A,3/15/2016,4/25/2016,Cycle Inspection / Re-inspection
50012068,GREGORY'S COFFEE,MANHATTAN,48,E 33RD ST,10016,9174751677,Caf̩/Coffee/Tea,3/16/2016,Violations were cited in the following area(s).,08A,Not Critical,12,A,3/16/2016,4/25/2016,Cycle Inspection / Re-inspection
50035436,NATUREES,MANHATTAN,21,E 1ST ST,10003,2122285909,Vegetarian,4/23/2016,Violations were cited in the following area(s).,10B,Not Critical,10,A,4/23/2016,4/25/2016,Cycle Inspection / Initial Inspection
50045647,WU'S WONTON KING,MANHATTAN,165,E BROADWAY,10002,2124771111,Chinese,4/8/2016,Violations were cited in the following area(s).,06C,Critical,26,Z,4/8/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
41634845,ATOYAMA SUSHI,MANHATTAN,11,WEST   36 STREET,10018,2129679541,Asian,4/4/2016,Violations were cited in the following area(s).,06D,Critical,13,A,4/4/2016,4/25/2016,Cycle Inspection / Initial Inspection
50016219,CRUMBS BAKE SHOP,MANHATTAN,40,BROAD ST,10004,6468441325,Bakery,1/7/2016,Violations were cited in the following area(s).,10F,Not Critical,2,A,1/7/2016,4/25/2016,Cycle Inspection / Initial Inspection
